NIa-Pro	NIa-Pro	Guo	PSbMV	Y2H	1	1	1
NIa-Pro	NIb	Guo	PSbMV	Y2H	1	1	1
NIa-Pro	CP	Guo	PSbMV	Y2H	0	0	1
							
NIb	P1	Guo	PSbMV	Y2H	0	0	0
NIb	HC-Pro	Guo	PSbMV	Y2H	0	0	1
NIb	P3	Guo	PSbMV	Y2H	0	0	1
NIb	6K1	Guo	PSbMV	Y2H	0	0	1
NIb	CI	Guo	PSbMV	Y2H	0	0	1
NIb	6K2	Guo	PSbMV	Y2H	0	0	1
NIb	VPg	Guo	PSbMV	Y2H	1	1	1
NIb	NIa-Pro	Guo	PSbMV	Y2H	1	1	1
NIb	NIb	Guo	PSbMV	Y2H	0	0	1
NIb	CP	Guo	PSbMV	Y2H	0	0	1
							
CP	P1	Guo	PSbMV	Y2H	0	0	0
CP	HC-Pro	Guo	PSbMV	Y2H	0	0	1
CP	P3	Guo	PSbMV	Y2H	0	0	1
CP	6K1	Guo	PSbMV	Y2H	0	0	1
CP	CI	Guo	PSbMV	Y2H	0	0	1
CP	6K2	Guo	PSbMV	Y2H	0	0	1
CP	VPg	Guo	PSbMV	Y2H	0	0	1
CP	NIa-Pro	Guo	PSbMV	Y2H	0	0	1
CP	NIb	Guo	PSbMV	Y2H	0	0	1
CP	CP	Guo	PSbMV	Y2H	2	1	1
							
							
P1	P1	Shen	PRSV-P	Y2H	0	0	1
P1	HC-Pro	Shen	PRSV-P	Y2H	0	0	1
P1	P3	Shen	PRSV-P	Y2H	0	0	1
P1	6K1	Shen	PRSV-P	Y2H	0	0	1
P1	CI	Shen	PRSV-P	Y2H	0	0	1
P1	6K2	Shen	PRSV-P	Y2H	0	0	1
P1	VPg	Shen	PRSV-P	Y2H	2	1	1
P1	NIa-Pro	Shen	PRSV-P	Y2H	0	0	1
P1	NIb	Shen	PRSV-P	Y2H	0	0	1
P1	CP	Shen	PRSV-P	Y2H	0	0	1
							
HC-Pro	P1	Shen	PRSV-P	Y2H	0	0	1
HC-Pro	HC-Pro	Shen	PRSV-P	Y2H	2	1	1
HC-Pro	P3	Shen	PRSV-P	Y2H	0	0	1
HC-Pro	6K1	Shen	PRSV-P	Y2H	0	0	1
HC-Pro	CI	Shen	PRSV-P	Y2H	0	0	1
HC-Pro	6K2	Shen	PRSV-P	Y2H	0	0	1
HC-Pro	VPg	Shen	PRSV-P	Y2H	0	0	1
HC-Pro	NIa-Pro	Shen	PRSV-P	Y2H	0	0	1
HC-Pro	NIb	Shen	PRSV-P	Y2H	0	0	1
HC-Pro	CP	Shen	PRSV-P	Y2H	0	0	1
							
P3	P1	Shen	PRSV-P	Y2H	0	0	1
P3	HC-Pro	Shen	PRSV-P	Y2H	0	0	1
P3	P3	Shen	PRSV-P	Y2H	0	0	1
P3	6K1	Shen	PRSV-P	Y2H	0	0	1
P3	CI	Shen	PRSV-P	Y2H	0	0	1
P3	6K2	Shen	PRSV-P	Y2H	0	0	1
P3	VPg	Shen	PRSV-P	Y2H	1	1	1
P3	NIa-Pro	Shen	PRSV-P	Y2H	0	0	1
P3	NIb	Shen	PRSV-P	Y2H	1	1	1
P3	CP	Shen	PRSV-P	Y2H	0	0	1
							
6K1	P1	Shen	PRSV-P	Y2H	0	0	1
6K1	HC-Pro	Shen	PRSV-P	Y2H	0	0	1
6K1	P3	Shen	PRSV-P	Y2H	0	0	1
6K1	6K1	Shen	PRSV-P	Y2H	0	0	1
6K1	CI	Shen	PRSV-P	Y2H	0	0	1
6K1	6K2	Shen	PRSV-P	Y2H	0	0	1
6K1	VPg	Shen	PRSV-P	Y2H	0	0	1
6K1	NIa-Pro	Shen	PRSV-P	Y2H	0	0	1
6K1	NIb	Shen	PRSV-P	Y2H	0	0	1
6K1	CP	Shen	PRSV-P	Y2H	0	0	1
							
CI	P1	Shen	PRSV-P	Y2H	0	0	1
CI	HC-Pro	Shen	PRSV-P	Y2H	0	0	1
CI	P3	Shen	PRSV-P	Y2H	0	0	1
CI	6K1	Shen	PRSV-P	Y2H	0	0	1
CI	CI	Shen	PRSV-P	Y2H	0	0	1
CI	6K2	Shen	PRSV-P	Y2H	0	0	1
CI	VPg	Shen	PRSV-P	Y2H	1	1	1
CI	NIa-Pro	Shen	PRSV-P	Y2H	1	1	1
CI	NIb	Shen	PRSV-P	Y2H	0	0	1
CI	CP	Shen	PRSV-P	Y2H	0	0	1
							
6K2	P1	Shen	PRSV-P	Y2H	0	0	1
6K2	HC-Pro	Shen	PRSV-P	Y2H	0	0	1
6K2	P3	Shen	PRSV-P	Y2H	0	0	1
6K2	6K1	Shen	PRSV-P	Y2H	0	0	1
6K2	CI	Shen	PRSV-P	Y2H	0	0	1
6K2	6K2	Shen	PRSV-P	Y2H	0	0	1
6K2	VPg	Shen	PRSV-P	Y2H	0	0	1
6K2	NIa-Pro	Shen	PRSV-P	Y2H	0	0	1
6K2	NIb	Shen	PRSV-P	Y2H	0	0	1
6K2	CP	Shen	PRSV-P	Y2H	0	0	1
							
VPg	P1	Shen	PRSV-P	Y2H	2	1	1
VPg	HC-Pro	Shen	PRSV-P	Y2H	0	0	1
VPg	P3	Shen	PRSV-P	Y2H	1	1	1
VPg	6K1	Shen	PRSV-P	Y2H	0	0	1
VPg	CI	Shen	PRSV-P	Y2H	1	1	1
VPg	6K2	Shen	PRSV-P	Y2H	0	0	1
VPg	VPg	Shen	PRSV-P	Y2H	3	1	1
VPg	NIa-Pro	Shen	PRSV-P	Y2H	0	0	1
VPg	NIb	Shen	PRSV-P	Y2H	0	0	1
VPg	CP	Shen	PRSV-P	Y2H	2	1	1
							
NIa-Pro	P1	Shen	PRSV-P	Y2H	0	0	1
NIa-Pro	HC-Pro	Shen	PRSV-P	Y2H	0	0	1
NIa-Pro	P3	Shen	PRSV-P	Y2H	0	0	1
NIa-Pro	6K1	Shen	PRSV-P	Y2H	0	0	1
NIa-Pro	CI	Shen	PRSV-P	Y2H	1	1	1
NIa-Pro	6K2	Shen	PRSV-P	Y2H	0	0	1
NIa-Pro	VPg	Shen	PRSV-P	Y2H	0	0	1
NIa-Pro	NIa-Pro	Shen	PRSV-P	Y2H	1	1	1
NIa-Pro	NIb	Shen	PRSV-P	Y2H	0	0	1
NIa-Pro	CP	Shen	PRSV-P	Y2H	0	0	1
							
NIb	P1	Shen	PRSV-P	Y2H	0	0	1
NIb	HC-Pro	Shen	PRSV-P	Y2H	0	0	1
NIb	P3	Shen	PRSV-P	Y2H	1	1	1
NIb	6K1	Shen	PRSV-P	Y2H	0	0	1
NIb	CI	Shen	PRSV-P	Y2H	0	0	1
NIb	6K2	Shen	PRSV-P	Y2H	0	0	1
NIb	VPg	Shen	PRSV-P	Y2H	0	0	1
NIb	NIa-Pro	Shen	PRSV-P	Y2H	0	0	1
NIb	NIb	Shen	PRSV-P	Y2H	0	0	1
NIb	CP	Shen	PRSV-P	Y2H	0	0	1
							
CP	P1	Shen	PRSV-P	Y2H	0	0	1
CP	HC-Pro	Shen	PRSV-P	Y2H	0	0	1
CP	P3	Shen	PRSV-P	Y2H	0	0	1
CP	6K1	Shen	PRSV-P	Y2H	0	0	1
CP	CI	Shen	PRSV-P	Y2H	0	0	1
CP	6K2	Shen	PRSV-P	Y2H	0	0	1
CP	VPg	Shen	PRSV-P	Y2H	2	1	1
CP	NIa-Pro	Shen	PRSV-P	Y2H	0	0	1
CP	NIb	Shen	PRSV-P	Y2H	0	0	1
CP	CP	Shen	PRSV-P	Y2H	3	1	1
							
							
P1	P1	Kang	SMV-G7H	Y2H	0	0	1
P1	HC-Pro	Kang	SMV-G7H	Y2H	0	0	1
P1	P3	Kang	SMV-G7H	Y2H	0	0	1
P1	6K1	Kang	SMV-G7H	Y2H	0	0	1
P1	CI	Kang	SMV-G7H	Y2H	0	0	1
P1	6K2	Kang	SMV-G7H	Y2H	0	0	1
P1	VPg	Kang	SMV-G7H	Y2H	0	0	1
P1	NIa-Pro	Kang	SMV-G7H	Y2H	0	0	1
P1	NIb	Kang	SMV-G7H	Y2H	0	0	1
P1	CP	Kang	SMV-G7H	Y2H	0	0	1
							
HC-Pro	P1	Kang	SMV-G7H	Y2H	0	0	1
HC-Pro	HC-Pro	Kang	SMV-G7H	Y2H	4	1	1
HC-Pro	P3	Kang	SMV-G7H	Y2H	0	0	1
HC-Pro	6K1	Kang	SMV-G7H	Y2H	0	0	1
HC-Pro	CI	Kang	SMV-G7H	Y2H	0	0	1
HC-Pro	6K2	Kang	SMV-G7H	Y2H	0	0	1
HC-Pro	VPg	Kang	SMV-G7H	Y2H	0	0	1
HC-Pro	NIa-Pro	Kang	SMV-G7H	Y2H	1	1	1
HC-Pro	NIb	Kang	SMV-G7H	Y2H	0	0	1
HC-Pro	CP	Kang	SMV-G7H	Y2H	3	1	1
							
P3	P1	Kang	SMV-G7H	Y2H	0	0	1
P3	HC-Pro	Kang	SMV-G7H	Y2H	0	0	1
P3	P3	Kang	SMV-G7H	Y2H	0	0	1
P3	6K1	Kang	SMV-G7H	Y2H	0	0	1
P3	CI	Kang	SMV-G7H	Y2H	0	0	1
P3	6K2	Kang	SMV-G7H	Y2H	0	0	1
P3	VPg	Kang	SMV-G7H	Y2H	0	0	1
P3	NIa-Pro	Kang	SMV-G7H	Y2H	0	0	1
P3	NIb	Kang	SMV-G7H	Y2H	0	0	1
P3	CP	Kang	SMV-G7H	Y2H	0	0	1
							
6K1	P1	Kang	SMV-G7H	Y2H	0	0	1
6K1	HC-Pro	Kang	SMV-G7H	Y2H	0	0	1
6K1	P3	Kang	SMV-G7H	Y2H	0	0	1
6K1	6K1	Kang	SMV-G7H	Y2H	0	0	1
6K1	CI	Kang	SMV-G7H	Y2H	0	0	1
6K1	6K2	Kang	SMV-G7H	Y2H	0	0	1
6K1	VPg	Kang	SMV-G7H	Y2H	0	0	1
6K1	NIa-Pro	Kang	SMV-G7H	Y2H	0	0	1
6K1	NIb	Kang	SMV-G7H	Y2H	0	0	1
6K1	CP	Kang	SMV-G7H	Y2H	0	0	1
							
CI	P1	Kang	SMV-G7H	Y2H	0	0	1
CI	HC-Pro	Kang	SMV-G7H	Y2H	0	0	1
CI	P3	Kang	SMV-G7H	Y2H	0	0	1
CI	6K1	Kang	SMV-G7H	Y2H	0	0	1
CI	CI	Kang	SMV-G7H	Y2H	0	0	1
CI	6K2	Kang	SMV-G7H	Y2H	0	0	1
CI	VPg	Kang	SMV-G7H	Y2H	0	0	1
CI	NIa-Pro	Kang	SMV-G7H	Y2H	0	0	1
CI	NIb	Kang	SMV-G7H	Y2H	0	0	1
CI	CP	Kang	SMV-G7H	Y2H	0	0	1
							
6K2	P1	Kang	SMV-G7H	Y2H	0	0	1
6K2	HC-Pro	Kang	SMV-G7H	Y2H	0	0	1
6K2	P3	Kang	SMV-G7H	Y2H	0	0	1
6K2	6K1	Kang	SMV-G7H	Y2H	0	0	1
6K2	CI	Kang	SMV-G7H	Y2H	0	0	1
6K2	6K2	Kang	SMV-G7H	Y2H	0	0	1
6K2	VPg	Kang	SMV-G7H	Y2H	0	0	1
6K2	NIa-Pro	Kang	SMV-G7H	Y2H	0	0	1
6K2	NIb	Kang	SMV-G7H	Y2H	0	0	1
6K2	CP	Kang	SMV-G7H	Y2H	0	0	1
							
VPg	P1	Kang	SMV-G7H	Y2H	0	0	1
VPg	HC-Pro	Kang	SMV-G7H	Y2H	0	0	1
VPg	P3	Kang	SMV-G7H	Y2H	0	0	1
VPg	6K1	Kang	SMV-G7H	Y2H	0	0	1
VPg	CI	Kang	SMV-G7H	Y2H	0	0	1
VPg	6K2	Kang	SMV-G7H	Y2H	0	0	1
VPg	VPg	Kang	SMV-G7H	Y2H	0	0	1
VPg	NIa-Pro	Kang	SMV-G7H	Y2H	2	1	1
VPg	NIb	Kang	SMV-G7H	Y2H	0	0	1
VPg	CP	Kang	SMV-G7H	Y2H	0	0	1
							
NIa-Pro	P1	Kang	SMV-G7H	Y2H	0	0	1
NIa-Pro	HC-Pro	Kang	SMV-G7H	Y2H	1	1	1
NIa-Pro	P3	Kang	SMV-G7H	Y2H	0	0	1
NIa-Pro	6K1	Kang	SMV-G7H	Y2H	0	0	1
NIa-Pro	CI	Kang	SMV-G7H	Y2H	0	0	1
NIa-Pro	6K2	Kang	SMV-G7H	Y2H	0	0	1
NIa-Pro	VPg	Kang	SMV-G7H	Y2H	2	1	1
NIa-Pro	NIa-Pro	Kang	SMV-G7H	Y2H	3	1	1
NIa-Pro	NIb	Kang	SMV-G7H	Y2H	0	0	1
NIa-Pro	CP	Kang	SMV-G7H	Y2H	0	0	1
							
NIb	P1	Kang	SMV-G7H	Y2H	0	0	1
NIb	HC-Pro	Kang	SMV-G7H	Y2H	0	0	1
NIb	P3	Kang	SMV-G7H	Y2H	0	0	1
NIb	6K1	Kang	SMV-G7H	Y2H	0	0	1
NIb	CI	Kang	SMV-G7H	Y2H	0	0	1
NIb	6K2	Kang	SMV-G7H	Y2H	0	0	1
NIb	VPg	Kang	SMV-G7H	Y2H	0	0	1
NIb	NIa-Pro	Kang	SMV-G7H	Y2H	0	0	1
NIb	NIb	Kang	SMV-G7H	Y2H	0	0	1
NIb	CP	Kang	SMV-G7H	Y2H	0	0	1
							
CP	P1	Kang	SMV-G7H	Y2H	0	0	1
CP	HC-Pro	Kang	SMV-G7H	Y2H	3	1	1
CP	P3	Kang	SMV-G7H	Y2H	0	0	1
CP	6K1	Kang	SMV-G7H	Y2H	0	0	1
CP	CI	Kang	SMV-G7H	Y2H	0	0	1
CP	6K2	Kang	SMV-G7H	Y2H	0	0	1
CP	VPg	Kang	SMV-G7H	Y2H	0	0	1
CP	NIa-Pro	Kang	SMV-G7H	Y2H	0	0	1
CP	NIb	Kang	SMV-G7H	Y2H	0	0	1
CP	CP	Kang	SMV-G7H	Y2H	4	1	1
							
							
P1	P1	Yambao	CIYVV	Y2H	0	0	0
P1	HC-Pro	Yambao	CIYVV	Y2H	0	0	1
P1	P3	Yambao	CIYVV	Y2H	0	0	0
P1	6K1	Yambao	CIYVV	Y2H	0	0	0
P1	CI	Yambao	CIYVV	Y2H	0	0	0
P1	6K2	Yambao	CIYVV	Y2H	0	0	0
P1	VPg	Yambao	CIYVV	Y2H	0	0	1
P1	NIa-Pro	Yambao	CIYVV	Y2H	0	0	1
P1	NIb	Yambao	CIYVV	Y2H	0	0	1
P1	CP	Yambao	CIYVV	Y2H	0	0	0
							
HC-Pro	P1	Yambao	CIYVV	Y2H	0	0	1
HC-Pro	HC-Pro	Yambao	CIYVV	Y2H	2	1	1
HC-Pro	P3	Yambao	CIYVV	Y2H	0	0	1
HC-Pro	6K1	Yambao	CIYVV	Y2H	0	0	1
HC-Pro	CI	Yambao	CIYVV	Y2H	0	0	1
HC-Pro	6K2	Yambao	CIYVV	Y2H	0	0	1
HC-Pro	VPg	Yambao	CIYVV	Y2H	2	1	1
HC-Pro	NIa-Pro	Yambao	CIYVV	Y2H	0	0	1
HC-Pro	NIb	Yambao	CIYVV	Y2H	0	0	1
HC-Pro	CP	Yambao	CIYVV	Y2H	0	0	1
							
P3	P1	Yambao	CIYVV	Y2H	0	0	0
P3	HC-Pro	Yambao	CIYVV	Y2H	0	0	1
P3	P3	Yambao	CIYVV	Y2H	0	0	0
P3	6K1	Yambao	CIYVV	Y2H	0	0	0
P3	CI	Yambao	CIYVV	Y2H	0	0	0
P3	6K2	Yambao	CIYVV	Y2H	0	0	0
P3	VPg	Yambao	CIYVV	Y2H	0	0	1
P3	NIa-Pro	Yambao	CIYVV	Y2H	0	0	1
P3	NIb	Yambao	CIYVV	Y2H	0	0	1
P3	CP	Yambao	CIYVV	Y2H	0	0	0
							
6K1	P1	Yambao	CIYVV	Y2H	0	0	0
6K1	HC-Pro	Yambao	CIYVV	Y2H	0	0	1
6K1	P3	Yambao	CIYVV	Y2H	0	0	0
6K1	6K1	Yambao	CIYVV	Y2H	0	0	0
6K1	CI	Yambao	CIYVV	Y2H	0	0	0
6K1	6K2	Yambao	CIYVV	Y2H	0	0	0
6K1	VPg	Yambao	CIYVV	Y2H	0	0	1
6K1	NIa-Pro	Yambao	CIYVV	Y2H	0	0	1
6K1	NIb	Yambao	CIYVV	Y2H	0	0	1
6K1	CP	Yambao	CIYVV	Y2H	0	0	0
							
CI	P1	Yambao	CIYVV	Y2H	0	0	0
CI	HC-Pro	Yambao	CIYVV	Y2H	0	0	1
CI	P3	Yambao	CIYVV	Y2H	0	0	0
CI	6K1	Yambao	CIYVV	Y2H	0	0	0
CI	CI	Yambao	CIYVV	Y2H	0	0	0
CI	6K2	Yambao	CIYVV	Y2H	0	0	0
CI	VPg	Yambao	CIYVV	Y2H	0	0	1
CI	NIa-Pro	Yambao	CIYVV	Y2H	0	0	1
CI	NIb	Yambao	CIYVV	Y2H	0	0	1
CI	CP	Yambao	CIYVV	Y2H	0	0	0
							
6K2	P1	Yambao	CIYVV	Y2H	0	0	0
6K2	HC-Pro	Yambao	CIYVV	Y2H	0	0	1
6K2	P3	Yambao	CIYVV	Y2H	0	0	0
6K2	6K1	Yambao	CIYVV	Y2H	0	0	0
6K2	CI	Yambao	CIYVV	Y2H	0	0	0
6K2	6K2	Yambao	CIYVV	Y2H	0	0	0
6K2	VPg	Yambao	CIYVV	Y2H	0	0	1
6K2	NIa-Pro	Yambao	CIYVV	Y2H	0	0	1
6K2	NIb	Yambao	CIYVV	Y2H	0	0	1
6K2	CP	Yambao	CIYVV	Y2H	0	0	0
							
VPg	P1	Yambao	CIYVV	Y2H	0	0	1
VPg	HC-Pro	Yambao	CIYVV	Y2H	2	1	1
VPg	P3	Yambao	CIYVV	Y2H	0	0	1
VPg	6K1	Yambao	CIYVV	Y2H	0	0	1
VPg	CI	Yambao	CIYVV	Y2H	0	0	1
VPg	6K2	Yambao	CIYVV	Y2H	0	0	1
VPg	VPg	Yambao	CIYVV	Y2H	2	1	1
VPg	NIa-Pro	Yambao	CIYVV	Y2H	0	0	1
VPg	NIb	Yambao	CIYVV	Y2H	0	0	1
VPg	CP	Yambao	CIYVV	Y2H	0	0	1
							
NIa-Pro	P1	Yambao	CIYVV	Y2H	0	0	1
NIa-Pro	HC-Pro	Yambao	CIYVV	Y2H	0	0	1
NIa-Pro	P3	Yambao	CIYVV	Y2H	0	0	1
NIa-Pro	6K1	Yambao	CIYVV	Y2H	0	0	1
NIa-Pro	CI	Yambao	CIYVV	Y2H	0	0	1
NIa-Pro	6K2	Yambao	CIYVV	Y2H	0	0	1
NIa-Pro	VPg	Yambao	CIYVV	Y2H	0	0	1
NIa-Pro	NIa-Pro	Yambao	CIYVV	Y2H	0	0	1
NIa-Pro	NIb	Yambao	CIYVV	Y2H	2	1	1
NIa-Pro	CP	Yambao	CIYVV	Y2H	0	0	1
							
NIb	P1	Yambao	CIYVV	Y2H	0	0	1
NIb	HC-Pro	Yambao	CIYVV	Y2H	0	0	1
NIb	P3	Yambao	CIYVV	Y2H	0	0	1
NIb	6K1	Yambao	CIYVV	Y2H	0	0	1
NIb	CI	Yambao	CIYVV	Y2H	0	0	1
NIb	6K2	Yambao	CIYVV	Y2H	0	0	1
NIb	VPg	Yambao	CIYVV	Y2H	0	0	1
NIb	NIa-Pro	Yambao	CIYVV	Y2H	2	1	1
NIb	NIb	Yambao	CIYVV	Y2H	0	0	1
NIb	CP	Yambao	CIYVV	Y2H	0	0	1
							
CP	P1	Yambao	CIYVV	Y2H	0	0	0
CP	HC-Pro	Yambao	CIYVV	Y2H	0	0	1
CP	P3	Yambao	CIYVV	Y2H	0	0	0
CP	6K1	Yambao	CIYVV	Y2H	0	0	0
CP	CI	Yambao	CIYVV	Y2H	0	0	0
CP	6K2	Yambao	CIYVV	Y2H	0	0	0
CP	VPg	Yambao	CIYVV	Y2H	0	0	1
CP	NIa-Pro	Yambao	CIYVV	Y2H	0	0	1
CP	NIb	Yambao	CIYVV	Y2H	0	0	1
CP	CP	Yambao	CIYVV	Y2H	0	0	0
